id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,ai_probability_rater_wrong,ai_margin,rating-confidence,case-difficulty,rater-expertise,rater-accuracy,rater-confidence,probability_source,ai_decision_threshold
370-6,370,6,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,3,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
370-7,370,7,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
370-8,370,8,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
370-9,370,9,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
370-10,370,10,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
370-11,370,11,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
370-12,370,12,2,1,0,0.2314985990524292,0.7685014009475708,1,0,0.2314985990524292,0.2685014009475708,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
371-0,371,0,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
371-1,371,1,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,5,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
371-2,371,2,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
371-3,371,3,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
371-4,371,4,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
371-5,371,5,2,0,1,0.5858916640281677,0.5858916640281677,1,1,0.5858916640281677,0.08589166402816772,3,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
371-6,371,6,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,4,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
371-7,371,7,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
371-8,371,8,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,2,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
371-9,371,9,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
371-10,371,10,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
371-11,371,11,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
371-12,371,12,2,1,0,0.4141083359718323,0.5858916640281677,1,0,0.4141083359718323,0.08589166402816772,5,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
372-0,372,0,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
372-1,372,1,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
372-2,372,2,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
372-3,372,3,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
372-4,372,4,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
372-5,372,5,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
372-6,372,6,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
372-7,372,7,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
372-8,372,8,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
372-9,372,9,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
372-10,372,10,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
372-11,372,11,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
372-12,372,12,5,0,0,0.082093745470047,0.082093745470047,0,0,0.082093745470047,0.417906254529953,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
373-0,373,0,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,4,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
373-1,373,1,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,5,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
373-2,373,2,3,1,1,0.9103675857186317,0.0896324142813682,0,1,0.9103675857186317,0.4103675857186318,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
373-3,373,3,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
373-4,373,4,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
373-5,373,5,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,5,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
373-6,373,6,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
373-7,373,7,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
373-8,373,8,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
373-9,373,9,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
373-10,373,10,3,1,1,0.9103675857186317,0.0896324142813682,0,1,0.9103675857186317,0.4103675857186318,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
373-11,373,11,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
373-12,373,12,3,0,0,0.0896324142813682,0.0896324142813682,0,0,0.0896324142813682,0.4103675857186318,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
374-0,374,0,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,4,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
374-1,374,1,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
374-2,374,2,1,1,1,0.8334378451108932,0.1665621548891067,0,1,0.8334378451108932,0.3334378451108933,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
374-3,374,3,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,2,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
374-4,374,4,1,1,1,0.8334378451108932,0.1665621548891067,0,1,0.8334378451108932,0.3334378451108933,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
374-5,374,5,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
374-6,374,6,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
374-7,374,7,1,1,1,0.8334378451108932,0.1665621548891067,0,1,0.8334378451108932,0.3334378451108933,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
374-8,374,8,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,2,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
374-9,374,9,1,1,1,0.8334378451108932,0.1665621548891067,0,1,0.8334378451108932,0.3334378451108933,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
374-10,374,10,1,1,1,0.8334378451108932,0.1665621548891067,0,1,0.8334378451108932,0.3334378451108933,3,4,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
374-11,374,11,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,4,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
374-12,374,12,1,0,0,0.1665621548891067,0.1665621548891067,0,0,0.1665621548891067,0.3334378451108933,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
375-0,375,0,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,4,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
375-1,375,1,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
375-2,375,2,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
375-3,375,3,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
375-4,375,4,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
375-5,375,5,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
375-6,375,6,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
375-7,375,7,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
375-8,375,8,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
375-9,375,9,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
375-10,375,10,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
375-11,375,11,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
375-12,375,12,4,0,0,0.2829542458057403,0.2829542458057403,0,0,0.2829542458057403,0.2170457541942597,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
376-0,376,0,2,1,1,0.9868119135499,0.0131880864500999,0,1,0.9868119135499,0.4868119135499001,3,4,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
376-1,376,1,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
376-2,376,2,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
376-3,376,3,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
376-4,376,4,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
376-5,376,5,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,5,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
376-6,376,6,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
376-7,376,7,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
376-8,376,8,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
376-9,376,9,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,4,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
376-10,376,10,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
376-11,376,11,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
376-12,376,12,2,0,0,0.0131880864500999,0.0131880864500999,0,0,0.0131880864500999,0.4868119135499001,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
377-0,377,0,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
377-1,377,1,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
377-2,377,2,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
377-3,377,3,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
377-4,377,4,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
377-5,377,5,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,5,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
377-6,377,6,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
377-7,377,7,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
377-8,377,8,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
377-9,377,9,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
377-10,377,10,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,1,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
377-11,377,11,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
377-12,377,12,4,0,0,0.0240614842623472,0.0240614842623472,0,0,0.0240614842623472,0.4759385157376528,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
378-0,378,0,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
378-1,378,1,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
378-2,378,2,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
378-3,378,3,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
378-4,378,4,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
378-5,378,5,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,4,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
378-6,378,6,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
378-7,378,7,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
378-8,378,8,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
378-9,378,9,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
378-10,378,10,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,3,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
378-11,378,11,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
378-12,378,12,2,0,0,0.0319086499512195,0.0319086499512195,0,0,0.0319086499512195,0.4680913500487805,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
379-0,379,0,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
379-1,379,1,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
379-2,379,2,5,1,1,0.9996620577585418,0.0003379422414582,0,1,0.9996620577585418,0.4996620577585418,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
379-3,379,3,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
379-4,379,4,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
379-5,379,5,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
379-6,379,6,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
379-7,379,7,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
379-8,379,8,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
379-9,379,9,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
379-10,379,10,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
379-11,379,11,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
379-12,379,12,5,0,0,0.0003379422414582,0.0003379422414582,0,0,0.0003379422414582,0.4996620577585418,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
380-0,380,0,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,4,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
380-1,380,1,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
380-2,380,2,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,5,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
380-3,380,3,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
380-4,380,4,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
380-5,380,5,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
380-6,380,6,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
380-7,380,7,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
380-8,380,8,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
380-9,380,9,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
380-10,380,10,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
380-11,380,11,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
380-12,380,12,1,1,0,0.2763293981552124,0.7236706018447876,1,0,0.2763293981552124,0.2236706018447876,5,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
381-0,381,0,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
381-1,381,1,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
381-2,381,2,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
381-3,381,3,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
381-4,381,4,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
381-5,381,5,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
381-6,381,6,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,2,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
381-7,381,7,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
381-8,381,8,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
381-9,381,9,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
381-10,381,10,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
381-11,381,11,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
381-12,381,12,4,1,0,0.11037713289260864,0.8896228671073914,1,0,0.11037713289260864,0.38962286710739136,5,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
382-0,382,0,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,3,4,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
382-1,382,1,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,3,4,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
382-2,382,2,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,4,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
382-3,382,3,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,4,4,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
382-4,382,4,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,5,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
382-5,382,5,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
382-6,382,6,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,2,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
382-7,382,7,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
382-8,382,8,1,1,0,0.057105839252472035,0.942894160747528,1,0,0.057105839252472035,0.44289416074752797,3,4,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
